,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
EAR181x,-53.30835960220197,1.4001991248858514,-49.17346031199985,-0.0,,0.0
EAR181y,-53.621380538247685,1.4178229422885877,-49.56114960884884,-0.0,,0.0
TPI,5.663862916888344,0.5486662102369438,3.5215875760968887,-7.4529953977872125,-0.10852942458472746,7.976883674284918
RPI,4.488156758194553,1.6668851933515165,6.335984396682033,-9.492745932364999,-1.2453719189061369e-10,-1.7845512473217393
3OAR120,-13.01882044472407,1.0110966471913132,-10.224859945705992,-12.32375335003193,-5.215097175495347e-11,0.17784480470129926
3HAD80,-0.4346375044872603,1.4927180897403898,-4.151928636999456,-10.974260613388035,-7.21380203886022e-11,0.3080593476680605
3HAD120,-0.4346375044874592,1.4927180897403896,-4.151928636999679,-11.94289137266364,-5.6574486976299056e-11,0.17784480470129926
EAR180x,-53.30835960220106,1.4001991248858514,-49.17346031199894,-0.0,,0.0
AKGtex,0.192971832660362,0.0,0.192971832660362,0.0,,0.0
SO4t2pp,2.919221339233316,0.0,2.919221339233316,-10.959990413148036,-7.242392017506278e-11,0.21656257052825503
EAR180y,-53.62138053824723,1.4178229422885877,-49.56114960884838,-0.0,,0.0
ACONTb,-1.368810859491621,1.1348672840424177,-1.0853480237043618,-7.452995397788307,-0.012325984869619869,6.7230735336523075
3HAD161,-0.4346375044870329,1.4927180897403898,-4.151928636999255,-12.942381336902612,-4.6270849472143945e-11,0.13021454296676133
SUCDi,-73.627179042433,6.51949511659862,-72.65363851660494,-56.327916916618584,-5.197200553035023e-12,5.797997835417338
ASNS1,-46.38531209686832,3.647855517190506,-46.33110012290867,-0.0,,0.0
EAR80y,-53.62138053824791,1.417822942288588,-49.561149608849064,-0.0,,0.0
EAR120y,-53.62138053824814,1.417822942288588,-49.56114960884929,-0.0,,0.0
3OAR181,-13.018820444725208,1.0110966471913132,-10.224859946249097,-0.0,,0.0
3HAD121,-0.4345712491837945,1.4927180897403898,-4.151862381696035,-10.785824467726066,-7.621565992587973e-11,0.13021454296676122
EAR140x,-53.30835960220265,1.4001991248858519,-49.173460311198035,-12.262454522750946,-5.281512096187106e-11,0.11047824666791961
3OAS181,12.113327404497424,3.198489611869459,5.31690899622105,-0.0,,0.0
3OAS140,12.113327404497538,3.198489611869459,5.316908994902118,-11.42082145513977,-6.401888315795154e-11,0.17784480470129926
3OAR140,-13.01882044472498,1.0110966471913134,-10.224859945706685,-11.795477120302483,-5.849494039522375e-11,0.17784480470129926
EAR160y,-53.621380538246775,1.417822942288588,-49.56114960884793,-0.0,,0.0
3OAR160,-13.018820444723616,1.0110966471913134,-10.224859945705546,-12.409061912379714,-5.125111592968743e-11,0.11047824666791961
3HAD181,-0.4346375044870045,1.4927180897403898,-4.151928636277827,-0.0,,0.0
EAR100y,-53.621380538247,1.417822942288588,-49.561149608848154,-0.0,,0.0
3OAR141,-13.0305088642979,1.0110966471913134,-10.236548365279644,-11.446894207601702,-6.360030654496523e-11,0.13021454296676122
3OAR161,-13.01882044472498,1.0110966471913134,-10.224859945706779,-12.340691979172801,-5.196799587070814e-11,0.13021454296676122
3HAD141,-0.434109187520339,1.4927180897403898,-4.151400320032545,-11.502298275729055,-6.272936292661701e-11,0.13021454296676122
EAR121x,-53.30833106871177,1.4001991248858519,-49.173431777707194,-11.429571015675672,-6.387785500807189e-11,0.13021454296676122
EAR121y,-53.62135200475772,1.417822942288588,-49.56112107535887,-0.0,,0.0
ACONTa,9.240938485578525,1.134054169209417,8.974727675471499,-7.452995397788511,-0.012331734493457468,6.7230735336523075
3HAD40,-0.4347763074842747,1.4927180897403898,-4.15206743999646,-11.089225404551508,-6.986101294569786e-11,0.3080593476680605
3OAS60,12.11269968641872,3.198489611869459,5.316281276823304,-11.023040783283303,-7.115488554149254e-11,0.3080593476680605
3OAS160,12.113327404496172,3.198489611869459,5.316908994900821,-11.63681669588881,-6.071201511145956e-11,0.11047824666791961
3OAR60,-13.019158234250227,1.0110966471913134,-10.225197735232012,-11.395026522336927,-6.44392213205627e-11,0.3080593476680605
3OAR80,-13.018820444724753,1.0110966471913134,-10.224859945706624,-11.203360004066626,-6.773171053424546e-11,0.3080593476680605
EAR100x,-53.308359602201286,1.4001991248858514,-49.17346031119667,-15.312767756057807,-3.231805940368859e-11,0.17784480470129926
EAR120x,-53.30835960220197,1.4001991248858516,-49.17346031119738,-12.248484011786935,-5.2969456408870176e-11,0.17784480470129926
EAR160x,-53.30835960220083,1.4001991248858516,-49.17346031119626,-15.72610681462092,-3.070251049945426e-11,0.11047824666791961
EAR140y,-53.621380538248594,1.417822942288588,-49.561149608849746,-0.0,,0.0
3OAS121,12.130513073461172,3.198489611869459,5.334094663865816,-9.826893182387973,-1.0700504758881535e-10,0.13021454296676122
3OAS80,12.117640970918698,3.198489611869459,5.321222561323346,-10.97754658571239,-7.207188959093632e-11,0.3080593476680605
3OAS100,12.113327404496514,3.198489611869459,5.316908994901212,-10.304894019526165,-8.90713335389532e-11,0.3080593476680605
3OAS120,12.113327404496172,3.198489611869459,5.316908994900778,-12.393166790357347,-5.141841053431604e-11,0.17784480470129926
3OAR40,-13.027146560479451,1.0110966471913134,-10.233186061461284,-10.997099434685245,-7.167967035998433e-11,0.3080593476680605
3OAR100,-13.01882044472407,1.0110966471913132,-10.224859945705912,-10.145717600467218,-9.433626034840454e-11,0.3080593476680605
3HAD60,-0.4349906296440666,1.4927180897403898,-4.152281762156318,-11.310987818429158,-6.584220280095839e-11,0.3080593476680605
3HAD100,-0.4346375044876865,1.4927180897403896,-4.151928636999926,-9.76638411450934,-1.0980453866283373e-10,0.3080593476680605
3HAD140,-0.4346375044865497,1.4927180897403893,-4.151928636998787,-11.73351251098286,-5.934104953769377e-11,0.11047824666791961
3HAD160,-0.4346375044879424,1.4927180897403896,-4.151928637000154,-12.987469044561102,-4.589391790633579e-11,0.11047824666791961
EAR40x,-53.309127130213206,1.4001991248858516,-49.17422783920863,-11.628880734158555,-6.083153145741498e-11,0.3080593476680605
EAR60y,-53.62229093029217,1.417822942288588,-49.562060000893325,-0.0,,0.0
EAR60x,-53.30926999424623,1.4001991248858514,-49.174370703241614,-11.717557011121995,-5.95646072363625e-11,0.3080593476680605
EAR80x,-53.30835960220197,1.4001991248858519,-49.173460311197374,-11.16331900718018,-6.846229199654377e-11,0.3080593476680605
3OAR180,-13.018820444726115,1.0110966471913134,-10.224859946250005,-0.0,,0.0
3OAS180,12.113327404497085,3.198489611869459,5.316908996220711,-0.0,,0.0
3HAD180,-0.4346375044860381,1.4927180897403896,-4.15192863627686,-0.0,,0.0
NADH16pp,-88.44112010291929,6.211579665461983,-87.52274123250571,-16.211454135990703,-2.9003098304540264e-11,39.266265471747495
NADH17pp,19.30224089974903,4.874554708979401,22.871341027271498,0.0,,0.0
VPAMTr,-1.5950389968868024,3.4900585573236698,1.320356061503267,-0.0,,0.0
PIt2rpp,3.251906384375601,0.0,3.251906384375601,-9.334265432176055,-1.349893470265119e-10,0.834060209724262
PItpp,-16.735198258712707,0.0,-16.735198258712707,-0.0,,0.0
SUCCt1pp,16.430338115174266,0.0,16.430338115174266,0.0,,0.0
