,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
PSCVT,-15.8822649112314,2.2982377493227832,-22.08413640022999,-45.28687279454935,-1.2092604455209677e-11,0.16321853316401552
PFL,-20.304440003005613,1.4892371754120148,-22.447490853757667,0.0,,0.0
ANS,-112.6948381329536,7.57875929989724,-90.30530042921387,-118.26551782343779,-4.221878676015486e-12,0.024415087948132477
FRD2,-34.11618196023463,5.2613095561662035,-37.54207101288982,-0.0,,0.0
ANPRT,-65.80000819242568,3.624508680977635,-65.85604866909983,-73.07755368503054,-7.07205303604341e-12,0.024415087948132477
CHORM,-48.72492478822781,4.638893640788395,-50.149524147789975,-45.913036177735364,-1.1902314459862438e-11,0.13880344521588306
PTAr,9.38796214078124,0.6064527562024628,9.368155192241849,-10.82094969508023,-1.011482668241651e-10,-0.24935491877494104
CHORS,-47.04605201378517,3.83007178688998,-46.69460732480948,-63.04864139477745,-8.318358879054865e-12,0.16321853316401552
IGPS,-69.86559323790038,6.010880862433656,-73.01488180150508,-72.17819199773595,-7.168371266697075e-12,0.024415087948132477
ACKr,14.689587668969322,0.5495866609458808,14.751944007246175,-10.468618396141908,-1.0938449782266384e-10,0.24935491877494104
LEUTAi,0.0378851604100653,1.5770213931779395,0.2173860263946441,-23.80520956071122,-2.6797816938733757e-11,0.19351114452720783
ENO,-3.894828445649712,0.30491038787315633,-3.517078683736562,-6.140544540321666,-0.09261755318542096,-1.791299248249868
FBA,24.8482998500812,0.5290407445154958,25.391904429773618,-6.140544540343635,-0.006315522853059808,-0.3731061943234117
HCO3E,-11.271494293581018,3.09608666382253,-2.95624269056157,-9.39735559457001,-1.4533795318769973e-10,1.4976109200068934
IMPC,19.601761381729027,5.443840609638234,20.043305947016314,-11.712424992648984,-8.495585661750074e-11,-0.23260114222386702
IMPD,13.621260142547593,3.981784993950954,-1.0597573150215407,-19.3994494891562,-3.5702328086448584e-11,0.10418344066307313
PPS,-10.10998356341738,0.49798702929259925,-9.897994960273381,-0.0,,0.0
PGI,2.416048750882083,0.3826657823618915,2.3126071347246593,0.0,,0.0
PGK,19.543984097843225,0.44127734067909075,19.20923145871377,-6.140544540272802,-0.06966541705963598,1.0303609803929568
PGL,-28.028150075730945,1.6588836067672512,-27.856708462602466,-0.0,,0.0
RPE,-3.390614099653265,1.1537200194917536,-1.4919883780050078,-6.1405445402969585,-0.02633127332022344,-0.33252190373278245
