,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
ASAD,-28.080321224836517,1.6927163688108917,-24.646498087559237,-7.452995398133845,-0.03489789874478372,-0.7565632029569092
DAPDC,-11.824331792401557,3.733838386328786,-20.027172507888853,-18.83291886788958,-1.7568300628204124e-11,0.24289913682065684
OCBT,-31.78746484671326,2.9318707535840383,-33.35792379212638,-37.87084062679007,-6.572613595498476e-12,0.20937000847548448
GARFT,-0.6955807698357787,5.595464134286743,4.09989920401601,-7.45300397066152,-0.0003740703025987786,0.316259190670678
PHETA1,-0.4072137719835521,2.07314569142181,1.262116534270966,-28.40221498687121,-9.543363425451853e-12,-0.13113584755575078
PPND,-10.957663451905455,11.28822052398204,11.051436425113032,-32.618003461371785,-7.944577846235958e-12,0.0976067192105784
PRAMPC,-44.41041762180828,59929.53645543112,8.781275620776723,-7.452996664718715,-0.0006888574905049081,0.06705825669034474
GLYCK2,-13.09071836666254,0.7073330661728003,-12.975559409365253,-0.0,,0.0
ACOTA,-3.76788502774095,3.371282446943058,-8.947522864592841,-9.008299463501027,-1.285454246467419e-10,-0.20937000847548448
SULR,-99.3233367039054,4.694120658044252,-98.51172071155528,-104.56696099625464,-2.0586546224088036e-12,0.17401397476480113
PRAGSr,-27.88756718402952,2.3158934766187227,-28.03846152470289,-44.129458236016994,-5.451074662378838e-12,0.316259190670678
PRFGS,11.249863552814007,48207.299067169064,41.42919556760509,-7.453002213632867,-0.0003718822797676558,0.316259190670678
PSERT,-11.06679923779108,0.37616354074759,-11.028176051080727,-22.505181117123605,-1.3282221352111026e-11,1.2539960536973607
AIRC2,-59.120577378772495,5.984946507606801,-44.618319981544104,-53.11422242948518,-4.378274591869662e-12,0.316259190670678
GAPD,-1.8293512028185996,0.405626339133743,-1.78025948514503,-7.452995398133892,-0.03508007420161127,14.091751665552442
GND,10.39617020138882,3.176340259903543,2.146692468755112,-10.990278822796052,-5.652378487308106e-11,2.6307630423533688
G6PDH2r,-9.361772644464764,1.3215711000419956,-9.708033127382832,-9.354207311674424,-1.0516479347012618e-10,2.6307630423533688
ME2,12.335045888567802,3.137103713307992,4.069150121648602,0.0,,0.0
ARGSL,-8.66875353522916,4.887377162098045,-2.6956973911166227,-17.429048109693287,-2.0040488199781993e-11,0.20937000847548448
CBPS,-22.55555221892623,2.6451517260838604,-18.177668065144783,-56.99983460068126,-4.034978753654611e-12,0.44351613803155054
GLU5K,29.490267285826825,2.301329657863792,31.899065586642102,-7.452995398133647,-0.03973733189763252,0.15646902966797013
IPPS,-28.792421207804004,1.3471437168918416,-27.2943382530607,-28.80247155498473,-9.364451135543183e-12,0.31889868315731495
ACOATA,8.549271846991244,1.4915716358035431,5.927999317837223,-0.0,,0.0
ACtex,0.0965784367579374,0.0,0.0965784367579374,0.0,,0.0
ACALDtex,-1.2610026914217087e-05,0.0,-1.2610026914217087e-05,-0.0,,0.0
PSP_L,-10.483161829173165,0.2767919181055284,-10.466936445153518,-8.396887062442726,-2.1184568483809052e-10,1.2539960536973607
ADSK,-19.14058578613192,5.948700718733848,-23.822145195190885,-45.10894829474606,-5.309230960433736e-12,0.17401397476480113
SUCCt2_2pp,-10.53624563349993,0.0,-10.53624563349993,-0.0,,0.0
HSDy,-16.73427555195978,1.6964123937929358,-17.351766873339596,-13.477844688547917,-3.3184552725547696e-11,0.4939949277027694
CYSTL,0.7145040846975489,2.713645647767074,-2.228761753450511,-24.23631564042061,-1.1912134256793534e-11,0.10878333126847009
SHSL1,-67.24290961703976,5.574564822040363,-66.24033313910019,-83.51613951563071,-2.6283966742683403e-12,0.10878333126847009
SULabcpp,-15.892620863101072,0.3042778552991028,-15.915163887388475,-0.0,,0.0
GLUtex,0.0956230169288687,0.0,0.0956230169288687,0.0,,0.0
AKGt2rpp,2.9186076582930696,0.0,2.9186076582930696,-0.0,,0.0
XYLt2pp,-13.48641958512627,0.0,-13.48641958512627,-15.2855003048344,-2.5523727052584045e-11,9.999999999999995
GLYCtex,-2.5285233164140664e-05,0.0,-2.5285233164140664e-05,-0.0,,0.0
Htex,-0.1558340809305249,0.0,-0.1558340809305249,-15.91767162607212,-2.3616073887425488e-11,-6.502079358012997
PYRt2rpp,-5.282781047833595,0.0,-5.282781047833595,-0.0,,0.0
THD2pp,-13.170270938291113,0.33576292404529984,-13.095602576795446,0.0,,0.0
TKT2,-10.590295310922627,1.921333284329632,-10.97886946345943,-24.488213901099908,-1.1735850848475781e-11,3.8017740687041943
ATPS4rpp,-21.63803342067684,0.3042778552991028,-21.615490396409776,-36.33446304858804,-6.922064280628664e-12,59.788140421412436
GK1,-0.0903963362385293,1.1969312230116889,-0.12997152667754897,-22.61437969049977,-1.3186456949344492e-11,0.17169017379038326
GLCNtex,0.0964576683234099,0.0,0.0964576683234099,0.0,,0.0
GLNtex,-0.0005718147948527,0.0,-0.0005718147948527,-0.0,,0.0
O2tex,0.0,0.0,-0.0,-23.7509863788202,-1.2265786817511114e-11,19.479368588664656
D_LACtex,0.0964885505821655,0.0,0.0964885505821655,0.0,,0.0
GLCtex_copy1,-4.866104734446708e-05,0.0,-4.866104734446708e-05,-0.0,,0.0
FUMt2_2pp,-10.563500045881623,0.0,-10.563500045881623,-0.0,,0.0
PItex,0.2013162532615382,0.0,0.2013162532615382,-9.7127437587856,-8.844415061497098e-11,0.6820161207078224
CYTBDpp,-133.13970333001333,12.807069168615158,-133.13970334138145,-0.0,,0.0
CYTBD2pp,-348.62642533534904,10.233829555523304,-353.9278680683506,-0.0,,0.0
ACt2rpp,-5.279041529494435,0.0,-5.279041529494435,0.0,,0.0
METS,0.1734286555275674,5.078043750050318,-5.109880619028081,-20.615906751679596,-1.518852332893983e-11,0.10878333126847009
FRUtex,-3.9444440119496e-05,0.0,-3.9444440119496e-05,-0.0,,0.0
FUMtex,0.1929947932815139,0.0,0.1929947932815139,0.0,,0.0
PRASCSi,-83.4229913052074,5.2107880976856435,-63.22561175671607,-79.43024659367502,-2.7775783135946392e-12,0.316259190670678
MTHFC,-5.150906649697693,0.9155240220012852,-5.064546964175777,-7.452995398133578,-0.034128782033762746,0.6995766380317007
MTHFD,3.790336213144419,1.1400859908807528,1.9063836228014654,-7.45299539813382,-0.039828275518914866,0.6995766380317007
XYLtex,-3.2608912988507655e-05,0.0,-3.2608912988507655e-05,-13.90645290733533,-3.097698364566167e-11,9.999999999999995
FORtppi,-8.203085505435638,0.0,-8.203085505435638,-17.399396586666402,-2.0099077206781056e-11,0.000947074536634521
PYRtex,0.0964785299923676,0.0,0.0964785299923676,0.0,,0.0
SO4tex,0.1929708448022602,0.0,0.1929708448022602,-11.195003947632681,-5.3420694913460056e-11,0.1770845348095848
SUCCtex,0.1937278930494415,0.0,0.1937278930494415,0.0,,0.0
GRXR,-23.35816464169747,100000.00014089956,-28.4785303634475,-0.0,,0.0
RNDR1b,-13.757971239580954,100000.00018692225,-13.635019295991796,-0.0,,0.0
RNDR2b,-9.600193314748893,100000.00016706038,-6.8135934820575805,-0.0,,0.0
MALt2_2pp,-10.556691653860014,0.0,-10.556691653860014,-0.0,,0.0
NH4tex,-0.0979154621233817,0.0,-0.0979154621233817,-23.848901840943583,-1.2192542514837645e-11,7.637678353718041
